"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","all_star","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","baseball_magazine_all_star","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","votedBy","AVG","OBP","1B","SLG","Steroids","nice_guy_awards","war","all_stars","Pos"
"533","pikeli01","Lip Pike",425,1979,434,638,120,53,21,332,NA,NA,51,57,NA,NA,NA,NA,NA,"BL1","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Veterans",0.322,NA,444,0.468,"0",0,14.3,0,"CF"
"534","pinielo01","Lou Piniella",1747,5867,651,1705,305,41,102,766,32,41,368,541,82,31,35,61,209,"NYA","AL",1,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.291,0.331,1257,0.409,"0",0,12.4,1,"LF"
"535","pinsova01","Vada Pinson",2469,9645,1365,2757,485,127,256,1169,305,122,574,1196,69,54,52,78,164,"CIN","NL",4,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.286,0.325,1889,0.442,"0",0,54.2,4,"CF"
"536","pippwa01","Wally Pipp",1872,6914,974,1941,311,148,90,998,125,NA,596,551,NA,38,272,NA,NA,"NYA","AL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.281,0.329,1392,0.408,"0",0,31.7,0,"1B"
"537","polanpl01","Placido Polanco",1927,7214,1009,2142,348,32,104,723,81,30,429,538,13,101,86,56,201,"PHI","NL",2,3,0,0,0,0,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.297,0.339,1658,0.397,"0",0,41.9,2,"2B"
"538","porteda02","Darrell Porter",1782,5539,765,1369,237,48,188,826,39,37,905,1025,106,45,18,63,102,"ML4","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,1,0,1,0,0,0,NA,"0","BBWAA",0.247,0.353,896,0.409,"0",0,40.9,4,"C"
"539","posadjo01","Jorge Posada",1829,6092,900,1664,379,10,275,1065,20,21,936,1453,78,74,1,47,186,"NYA","AL",5,0,0,0,0,0,5,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.273,0.374,1000,0.474,"0",0,42.7,5,"C"
"540","powelbo01","Boog Powell",2042,6681,889,1776,270,11,339,1187,20,21,1001,1226,140,29,27,72,164,"BAL","AL",4,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.266,0.359,1156,0.462,"0",0,39.1,4,"1B"
"541","powervi01","Vic Power",1627,6046,765,1716,290,49,126,658,45,35,279,247,NA,15,73,48,145,"CLE","AL",6,7,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.284,0.311,1251,0.411,"0",0,15.3,6,"1B"
"542","puckeki01","Kirby Puckett",1783,7244,1071,2304,414,57,207,1085,134,76,450,965,85,56,23,58,188,"MIN","AL",10,6,0,0,0,0,6,0,"0",0,0,1,1,0,0,1,0,0,1,0,NA,"1","BBWAA",0.318,0.359,1626,0.477,"0",2,51.2,10,"CF"
"543","puhlte01","Terry Puhl",1531,4855,676,1361,226,56,62,435,217,99,505,507,49,26,57,36,59,"HOU","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.28,0.345,1017,0.388,"0",0,28.3,1,"RF"
"544","raderdo02","Doug Rader",1465,5186,631,1302,245,39,155,722,37,33,528,1055,51,40,27,51,142,"HOU","NL",0,5,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.251,0.321,863,0.403,"0",0,24.3,0,"3B"
"545","raineti01","Tim Raines",2502,8872,1571,2605,430,113,170,980,808,146,1330,966,148,42,39,76,142,"MON","NL",7,0,0,0,0,0,1,0,"0",0,0,0,1,0,0,0,0,0,0,0,NA,"1","BBWAA",0.294,0.384,1892,0.425,"0",0,69.4,7,"LF"
"546","ramirar01","Aramis Ramirez",2194,8136,1098,2303,495,24,386,1417,29,18,633,1238,58,127,3,87,233,"CHN","NL",3,0,0,0,0,0,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.283,0.341,1398,0.492,"0",0,32.4,3,"3B"
"547","ramirma02","Manny Ramirez",2302,8244,1544,2574,547,20,555,1831,38,33,1329,1813,216,109,2,90,243,"BOS","AL",12,0,0,0,0,0,9,2,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"0","BBWAA",0.312,0.41,1452,0.585,"1",0,69.3,12,"LF"
"548","randowi01","Willie Randolph",2202,8018,1239,2210,316,65,54,687,271,94,1243,675,37,38,99,64,219,"NYA","AL",6,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.276,0.369,1775,0.351,"0",0,65.9,6,"2B"
"549","rayjo01","Johnny Ray",1353,5188,604,1502,294,36,53,594,80,49,353,329,39,12,48,56,126,"PIT","NL",1,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.29,0.33,1119,0.391,"0",0,24.2,1,"2B"
"550","reesepe01","Pee Wee Reese",2166,8058,1338,2170,330,80,126,885,232,NA,1210,890,NA,26,157,NA,176,"BRO","NL",10,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.269,0.36,1634,0.377,"0",1,68.4,10,"SS"
"551","reeseri01","Rich Reese",866,2020,248,512,73,17,52,245,16,15,158,270,22,20,11,16,36,"MIN","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.253,0.31,370,0.384,"0",0,2.2,0,"1B"
"552","reichri01","Rick Reichardt",997,3307,391,864,109,24,116,445,40,41,263,672,20,66,25,24,90,"CAL","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.261,0.324,615,0.414,"0",0,13.9,0,"LF"
"553","reisepe01","Pete Reiser",861,2662,473,786,155,41,58,368,87,NA,343,369,NA,20,28,NA,26,"BRO","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.295,0.376,532,0.45,"0",0,24.5,3,"CF"
"554","remseja01","Jack Remsen",578,2353,366,573,69,39,9,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,"BR2","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Veterans",0.244,NA,456,0.317,"0",0,4.3,0,"CF"
"555","remyje01","Jerry Remy",1154,4455,605,1226,140,38,7,329,208,99,356,404,10,4,116,32,83,"BOS","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.275,0.32,1041,0.328,"0",0,14.6,1,"2B"
"556","renteed01","Edgar Renteria",2152,8142,1200,2327,436,29,140,923,294,108,718,1182,42,31,99,76,241,"SLN","NL",5,2,0,0,0,0,3,0,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"0","BBWAA",0.286,0.339,1722,0.398,"0",0,32.4,5,"SS"
"557","ricede01","Del Rice",1309,3826,342,908,177,20,79,441,2,NA,382,522,NA,34,63,NA,103,"SLN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.237,0.308,632,0.356,"0",0,4.7,1,"C"
"558","riceji01","Jim Rice",2089,8225,1249,2452,373,79,382,1451,58,34,670,1423,77,64,5,94,315,"BOS","AL",8,0,0,1,1,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.298,0.352,1618,0.502,"0",0,47.7,8,"LF"
"559","ricesa01","Sam Rice",2404,9269,1514,2987,498,184,34,1078,351,NA,708,275,NA,56,213,NA,NA,"WS1","AL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.322,0.366,2271,0.427,"0",0,54.4,0,"RF"
"560","richabo01","Bobby Richardson",1412,5386,643,1432,196,37,34,390,73,48,262,243,20,7,98,30,100,"NYA","AL",8,5,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"0","BBWAA",0.266,0.294,1165,0.335,"0",1,8.1,8,"2B"
"561","richaha01","Hardy Richardson",1334,5657,1127,1694,305,126,73,828,NA,NA,377,446,NA,NA,NA,NA,NA,"BFN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","Veterans",0.299,NA,1190,0.437,"0",0,40.9,0,"2B"
"562","ripkeca01","Cal Ripken",3001,11551,1647,3184,603,44,431,1695,36,39,1129,1305,107,66,10,127,350,"BAL","AL",19,2,1,2,2,0,8,0,"1",0,2,0,2,0,0,1,0,0,0,0,NA,"1","BBWAA",0.276,0.34,2106,0.447,"0",2,95.9,19,"SS"
"563","rivermi01","Mickey Rivers",1468,5629,785,1660,247,71,61,499,267,90,266,471,20,22,75,35,44,"CAL","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.295,0.323,1281,0.397,"0",0,32.7,1,"CF"
"564","rizzuph01","Phil Rizzuto",1661,5816,877,1588,239,62,38,563,149,58,651,398,NA,49,193,NA,107,"NYA","AL",5,0,0,1,1,0,0,0,"0",0,1,0,0,1,0,0,0,0,0,0,NA,"1","Veterans",0.273,0.341,1249,0.355,"0",0,42.2,5,"SS"
"565","roberbr01","Brian Roberts",1418,5531,850,1527,367,39,97,542,285,73,609,844,26,13,48,49,82,"BAL","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.276,0.344,1024,0.409,"1",0,29.5,2,"2B"
"566","roberda01","Dave Robertson",804,2830,366,812,117,44,47,364,94,NA,113,262,NA,15,76,NA,NA,"NY1","NL",1,0,0,0,0,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.287,0.31,604,0.409,"0",0,10.5,0,"RF"
"567","robinbi02","Bill Robinson",1472,4364,536,1127,229,29,166,641,71,49,263,820,49,16,37,49,128,"PIT","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.258,0.297,703,0.438,"0",0,7.5,0,"LF"
"568","robinbr01","Brooks Robinson",2896,10654,1232,2848,482,68,268,1357,28,22,860,990,120,53,101,114,297,"BAL","AL",18,16,1,1,1,0,0,0,"0",0,0,0,1,1,0,1,1,0,0,0,NA,"1","BBWAA",0.267,0.319,2030,0.401,"0",2,78.5,18,"3B"
"569","robinfr02","Frank Robinson",2808,10006,1829,2943,528,72,586,1812,204,77,1420,1532,218,198,17,102,270,"CIN","AL",14,1,0,2,2,0,0,0,"1",0,1,0,1,1,0,0,1,0,0,1,NA,"1","BBWAA",0.294,0.388,1757,0.537,"0",0,107.2,14,"RF"
"570","robinja02","Jackie Robinson",1382,4877,947,1518,273,54,137,734,197,NA,740,291,NA,72,104,NA,113,"BRO","NL",6,0,0,1,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.311,0.402,1054,0.474,"0",0,63.8,7,"2B"
"571","rodrial01","Alex Rodriguez",2784,10566,2021,3115,548,31,696,2086,329,76,1338,2287,97,176,16,111,261,"NYA","AL",14,2,0,3,0,0,10,4,"0",0,3,0,0,1,0,0,0,0,0,0,NA,"0","BBWAA",0.295,0.379,1840,0.55,"1",0,117.6,14,"SS"
"572","rodriiv01","Ivan Rodriguez",2543,9592,1354,2844,572,51,311,1332,127,64,513,1474,67,58,31,76,337,"TEX","AL",14,13,0,1,0,0,7,0,"0",0,0,0,0,0,1,0,0,0,0,0,NA,"1","BBWAA",0.296,0.333,1910,0.464,"1",0,68.7,14,"C"
"573","rojasco01","Cookie Rojas",1822,6309,713,1660,254,25,54,593,74,68,396,489,30,20,87,59,181,"KCA","NL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.263,0.302,1327,0.337,"0",0,9.1,5,"2B"
"574","rolensc01","Scott Rolen",2038,7398,1211,2077,517,43,316,1287,118,49,899,1410,57,127,1,93,150,"PHI","NL",7,8,0,0,0,0,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.281,0.364,1201,0.49,"0",0,70.1,7,"3B"
"575","rolfere01","Red Rolfe",1175,4827,942,1394,257,67,69,497,44,20,526,335,NA,10,42,NA,NA,"NYA","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.289,0.357,1001,0.413,"0",0,29.1,4,"3B"
"576","rolliji01","Jimmy Rollins",2275,9294,1421,2455,511,115,231,936,470,105,813,1264,52,38,42,53,136,"PHI","NL",3,4,0,1,0,0,1,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.264,0.323,1598,0.418,"0",1,47.6,3,"SS"
"577","rosepe01","Pete Rose",3562,14053,2165,4256,746,135,160,1314,198,149,1566,1143,167,107,56,79,247,"CIN","NL",17,2,1,1,1,1,1,0,"1",0,0,0,0,0,0,1,1,0,0,0,NA,"0","BBWAA",0.303,0.374,3215,0.409,"0",3,79.6,17,"1B"
"578","roushed01","Edd Roush",1967,7363,1099,2376,339,182,68,981,268,NA,484,260,NA,53,256,NA,NA,"CIN","NL",14,0,0,0,0,0,0,0,"0",14,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.323,0.357,1787,0.446,"0",0,45.6,0,"CF"
"579","rudijo01","Joe Rudi",1547,5556,684,1468,287,39,179,810,25,15,369,870,59,35,65,51,129,"OAK","AL",3,3,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.264,0.308,963,0.427,"0",0,25.5,3,"LF"
"580","ruelmu01","Muddy Ruel",1468,4514,494,1242,187,29,4,534,61,NA,606,238,NA,29,143,NA,NA,"WS1","AL",4,0,0,0,0,0,0,0,"0",4,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.275,0.355,1022,0.332,"0",0,20.9,0,"C"
"581","russebi01","Bill Russell",2181,7318,796,1926,293,57,46,627,167,69,483,667,106,36,132,51,174,"LAN","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.263,0.305,1530,0.338,"0",0,31.4,3,"SS"
"582","ruthba01","Babe Ruth",2503,8398,2174,2873,506,136,714,2217,123,NA,2062,1330,NA,43,113,NA,NA,"NYA","AL",28,0,0,1,0,0,0,0,"0",26,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.342,0.469,1517,0.69,"0",0,162.7,2,"RF"
"583","ryanmi02","Mike Ryan",636,1920,146,370,60,12,28,161,4,4,152,370,23,4,11,11,69,"PHI","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.193,0.251,270,0.28,"0",0,-1.2,0,"C"
"584","salmoti01","Tim Salmon",1672,5934,986,1674,339,24,299,1016,48,42,970,1360,45,67,0,68,98,"ANA","AL",0,0,0,0,0,1,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.282,0.385,1012,0.498,"0",1,40.5,0,"RF"
"585","samueju01","Juan Samuel",1720,6081,873,1578,287,102,161,703,396,143,440,1442,38,74,27,42,81,"PHI","NL",3,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.259,0.314,1028,0.42,"0",0,17,3,"2B"
"586","sanchfr01","Freddy Sanchez",904,3402,434,1012,215,17,48,371,13,9,180,420,18,32,35,37,67,"PIT","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.297,0.332,732,0.413,"0",0,15.8,3,"2B"
"587","sandbry01","Ryne Sandberg",2164,8385,1318,2386,403,76,282,1061,344,107,761,1260,59,34,31,71,139,"CHN","NL",10,9,0,1,1,0,7,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.285,0.343,1625,0.452,"0",0,68,10,"2B"
"588","sandere02","Reggie Sanders",1777,6241,1037,1666,341,60,305,983,304,115,674,1614,49,71,14,43,121,"CIN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.267,0.342,960,0.487,"0",0,39.8,1,"RF"
"589","sanguma01","Manny Sanguillen",1448,5062,566,1500,205,57,65,585,35,38,223,331,96,23,28,44,144,"PIT","NL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.296,0.325,1173,0.398,"0",0,27.5,3,"C"
"590","santibe01","Benito Santiago",1978,6951,755,1830,323,41,217,920,91,69,430,1270,52,38,26,70,204,"SDN","NL",5,3,0,0,0,0,4,0,"1",0,0,0,0,0,1,0,0,0,0,0,NA,"0","BBWAA",0.263,0.306,1249,0.415,"1",0,27.4,5,"C"
"591","santoro01","Ron Santo",2243,8143,1138,2254,365,67,342,1331,35,41,1108,1343,94,38,13,94,256,"CHN","NL",9,5,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.277,0.362,1480,0.464,"0",1,70.5,9,"3B"
"592","sauerha01","Hank Sauer",1399,4796,709,1278,200,19,288,876,11,NA,561,714,NA,34,9,NA,107,"CHN","NL",2,0,0,1,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.266,0.347,771,0.496,"0",0,25.1,2,"LF"
"593","saxst01","Steve Sax",1769,6940,913,1949,278,47,54,550,444,178,556,584,47,24,75,37,146,"LAN","NL",5,0,0,0,0,0,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.281,0.331,1570,0.358,"0",0,25.7,5,"2B"
"594","schaapa01","Paul Schaal",1128,3555,436,869,132,26,57,323,43,38,516,466,21,22,26,30,80,"KCA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.244,0.339,654,0.344,"0",0,14.7,0,"3B"
"595","schalra01","Ray Schalk",1762,5306,579,1345,199,49,11,594,177,NA,638,NA,NA,59,214,NA,NA,"CHA","AL",5,0,0,0,0,0,0,0,"0",5,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.253,0.328,1086,0.316,"0",0,33.2,0,"C"
"596","schanwa01","Wally Schang",1842,5307,769,1506,264,90,59,710,121,NA,849,573,NA,107,160,NA,NA,"PHA","AL",3,0,0,0,0,0,0,0,"0",3,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.284,0.383,1093,0.401,"0",0,47.9,0,"C"
"597","schmimi01","Mike Schmidt",2404,8352,1506,2234,408,59,548,1595,174,92,1507,1883,201,79,16,108,156,"PHI","NL",12,10,1,3,2,0,6,0,"0",0,0,0,0,0,0,0,1,0,0,0,NA,"1","BBWAA",0.267,0.38,1219,0.527,"0",1,106.8,12,"3B"
"598","schoere01","Red Schoendienst",2216,8479,1223,2449,427,78,84,773,89,NA,606,346,NA,21,97,NA,180,"SLN","NL",10,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.289,0.334,1860,0.387,"0",0,44.5,10,"2B"
"599","schulfr01","Frank Schulte",1806,6533,906,1766,288,124,92,792,233,NA,545,757,NA,56,279,NA,NA,"CHN","NL",3,0,0,1,0,0,0,0,"0",3,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.27,0.319,1262,0.395,"0",0,23.7,0,"RF"
"600","scottev01","Everett Scott",1654,5837,552,1455,208,58,20,551,69,NA,243,282,NA,18,275,NA,NA,"BOS","AL",2,0,0,0,0,0,0,0,"0",2,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.249,0.269,1169,0.315,"0",0,16.5,0,"SS"
"601","scottge02","George Scott",2034,7433,957,1992,306,60,271,1051,69,57,699,1418,85,53,22,62,277,"BOS","AL",3,8,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.268,0.332,1355,0.435,"0",0,36.6,3,"1B"
"602","scottto01","Tony Scott",991,2803,331,699,111,28,17,253,125,69,186,464,27,16,17,25,51,"SLN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.249,0.296,543,0.327,"0",0,4.3,0,"CF"
"603","seguida01","David Segui",1456,4847,683,1412,284,16,139,684,17,19,524,687,56,14,19,45,131,"BAL","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.291,0.358,973,0.443,"0",0,10.4,0,"1B"
"604","severha01","Hank Severeid",1390,4312,408,1245,204,42,17,539,35,NA,331,169,NA,19,125,NA,NA,"SLA","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.289,0.333,982,0.367,"0",0,18.8,0,"C"
"605","seweljo01","Joe Sewell",1903,7132,1141,2226,436,68,49,1055,74,72,842,114,NA,80,275,NA,NA,"CLE","AL",7,0,0,0,0,0,0,0,"0",7,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.312,0.378,1673,0.413,"0",0,54.7,0,"SS"
"606","sewellu01","Luke Sewell",1630,5383,653,1393,272,56,20,696,65,44,486,307,NA,27,145,NA,NA,"CLE","AL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.259,0.316,1045,0.341,"0",0,4.7,1,"C"
"607","sexsori01","Richie Sexson",1367,4928,748,1286,260,17,306,943,14,13,588,1313,31,52,0,36,144,"CLE","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.261,0.344,703,0.507,"0",0,18,2,"1B"
"608","sheffga01","Gary Sheffield",2576,9217,1636,2689,467,27,509,1676,253,104,1475,1171,130,135,9,111,235,"FLO","NL",9,0,0,0,0,0,5,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.292,0.393,1686,0.514,"1",0,60.5,9,"RF"
"609","sierrru01","Ruben Sierra",2186,8044,1084,2152,428,59,306,1322,142,52,610,1239,102,7,1,120,193,"TEX","AL",4,0,0,0,1,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.268,0.315,1359,0.45,"0",0,16.8,4,"RF"
"610","sievero01","Roy Sievers",1887,6387,945,1703,292,42,318,1147,14,19,841,920,NA,51,15,NA,164,"WS1","AL",5,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.267,0.356,1051,0.475,"0",0,25.5,5,"1B"
"611","simmoal01","Al Simmons",2215,8759,1507,2927,539,149,307,1827,88,NA,615,737,NA,30,111,NA,NA,"PHA","AL",17,0,0,0,0,0,0,0,"0",14,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.334,0.375,1932,0.535,"0",0,68.2,3,"LF"
"612","simmote01","Ted Simmons",2456,8680,1074,2472,483,47,248,1389,21,33,855,694,188,39,11,100,287,"SLN","NL",8,0,0,0,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.285,0.348,1694,0.437,"0",0,50.3,8,"C"
"613","simsdu01","Duke Sims",843,2422,263,580,80,6,100,310,6,16,338,483,34,35,6,9,45,"CLE","AL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.239,0.339,394,0.401,"0",0,12.8,0,"C"
"614","singlke01","Ken Singleton",2082,7189,985,2029,317,25,246,1065,21,36,1263,1246,125,17,29,60,248,"BAL","AL",3,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,NA,"0","BBWAA",0.282,0.387,1441,0.436,"0",1,41.8,3,"RF"
"615","sislege01","George Sisler",2055,8267,1284,2812,425,164,102,1175,375,NA,472,327,NA,48,226,NA,NA,"SLA","AL",15,0,0,1,0,0,0,0,"0",15,0,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.34,0.37,2121,0.468,"0",0,54.8,0,"1B"
"616","sistisi01","Sibby Sisti",1016,2999,401,732,121,19,27,260,30,NA,283,440,NA,16,70,NA,62,"BSN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.244,0.306,565,0.324,"0",0,2.3,0,"2B"
"617","slaugen01","Enos Slaughter",2380,7946,1247,2383,413,148,169,1304,71,NA,1018,538,NA,37,73,NA,139,"SLN","NL",10,0,0,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"1","Veterans",0.3,0.379,1653,0.453,"0",0,57.8,10,"RF"
"618","smallro01","Roy Smalley",872,2644,277,601,103,33,61,305,4,NA,257,541,NA,18,26,NA,66,"CHN","NL",0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","BBWAA",0.227,0.297,404,0.36,"0",0,2.3,0,"SS"
"619","smithea02","Earl Smith",860,2264,225,686,115,19,46,355,18,NA,247,106,NA,11,47,NA,NA,"NY1","NL",3,0,0,0,0,0,0,0,"0",3,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.303,0.367,506,0.432,"0",0,12.1,0,"C"
"620","smithlo01","Lonnie Smith",1613,5170,909,1488,273,58,98,533,370,140,623,849,19,92,21,46,69,"ATL","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.288,0.37,1059,0.42,"0",0,38.5,1,"LF"
"621","smithoz01","Ozzie Smith",2573,9396,1257,2460,402,69,28,793,580,148,1072,589,79,33,214,63,167,"SLN","NL",15,13,1,0,0,0,1,0,"0",0,0,0,0,0,1,1,0,0,1,0,NA,"1","BBWAA",0.262,0.331,1961,0.328,"0",3,76.9,15,"SS"
"622","smithre06","Reggie Smith",1987,7033,1123,2020,363,57,314,1092,137,86,890,1030,115,33,8,86,150,"BOS","NL",7,1,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,NA,"0","BBWAA",0.287,0.366,1286,0.489,"0",0,64.5,7,"RF"
"623","snidedu01","Duke Snider",2143,7161,1259,2116,358,85,407,1333,99,NA,971,1237,NA,21,52,NA,166,"BRO","NL",8,0,0,0,1,0,0,0,"0",0,1,0,0,0,0,0,0,0,0,0,NA,"1","BBWAA",0.295,0.379,1266,0.54,"0",0,65.9,8,"CF"
