"","playerID","Player","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","PrimaryTeam","PrimaryLg","gold_glove","lou_gehrig_memorial_award","most_valuable_player","tsn_all_star","tsn_player_of_the_year","hutch_award","silver_slugger","hank_aaron_award","rookie_of_the_year","tsn_major_league_player_of_the_year","alcs_mvp","all_star_game_mvp","babe_ruth_award","nlcs_mvp","roberto_clemente_award","world_series_mvp","comeback_player_of_the_year","branch_rickey_award","triple_crown","outstanding_dh_award","wein","AVG","OBP","1B","SLG","Steroids","x","y"
"383","pinielo01","Lou Piniella",1747,5867,651,1705,305,41,102,766,32,41,368,541,82,31,35,61,209,"NYA","AL",0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.291,0.331,1257,0.409,0,2.20847432730151,-13.5159813325499
"384","pinsova01","Vada Pinson",2469,9645,1365,2757,485,127,256,1169,305,122,574,1196,69,54,52,78,164,"CIN","NL",1,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.286,0.325,1889,0.442,0,25.3400932616983,-0.728654966013796
"385","pippwa01","Wally Pipp",1872,6914,974,1941,311,148,90,998,125,NA,596,551,NA,38,272,NA,NA,"NYA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.329,1392,0.408,0,-29.283640128799,2.74193294364333
"386","polanpl01","Placido Polanco",1927,7214,1009,2142,348,32,104,723,81,30,429,538,13,101,86,56,201,"PHI","NL",3,0,0,1,0,0,1,0,"0",0,1,0,0,0,0,0,0,0,0,0,"0",0.297,0.339,1658,0.397,0,-49.0286743132817,-18.8632978249649
"387","porteda02","Darrell Porter",1782,5539,765,1369,237,48,188,826,39,37,905,1025,106,45,18,63,102,"ML4","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,1,0,1,0,0,0,0,"0",0.247,0.353,896,0.409,0,33.0492966377782,-38.2852470781817
"388","posadjo01","Jorge Posada",1829,6092,900,1664,379,10,275,1065,20,21,936,1453,78,74,1,47,186,"NYA","AL",0,0,0,5,0,0,5,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.273,0.374,1000,0.474,0,19.7763041338344,12.5146964266002
"389","powelbo01","Boog Powell",2042,6681,889,1776,270,11,339,1187,20,21,1001,1226,140,29,27,72,164,"BAL","AL",0,0,1,4,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.266,0.359,1156,0.462,0,12.6191536857234,-0.334635412828121
"390","powervi01","Vic Power",1627,6046,765,1716,290,49,126,658,45,35,279,247,NA,15,73,48,145,"CLE","AL",7,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.284,0.311,1251,0.411,0,17.8989402296897,-17.2773314481466
"391","puckeki01","Kirby Puckett",1783,7244,1071,2304,414,57,207,1085,134,76,450,965,85,56,23,58,188,"MIN","AL",6,0,0,6,0,0,6,0,"0",0,1,1,0,0,1,0,0,1,0,0,"1",0.318,0.359,1626,0.477,0,-31.6418935325294,-27.3565008208667
"392","raderdo02","Doug Rader",1465,5186,631,1302,245,39,155,722,37,33,528,1055,51,40,27,51,142,"HOU","NL",5,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.251,0.321,863,0.403,0,17.5141385564829,-12.5779438081639
"393","raineti01","Tim Raines",2502,8872,1571,2605,430,113,170,980,808,146,1330,966,148,42,39,76,142,"MON","NL",0,0,0,2,0,0,1,0,"0",0,0,1,0,0,0,0,0,0,0,0,"1",0.294,0.384,1892,0.425,0,0.278285073543483,31.0779652881907
"394","ramirar01","Aramis Ramirez",2194,8136,1098,2303,495,24,386,1417,29,18,633,1238,58,127,3,87,233,"CHN","NL",0,0,0,0,0,0,1,1,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.283,0.341,1398,0.492,0,-0.117011751271775,-37.8312725164207
"395","ramirma02","Manny Ramirez",2302,8244,1544,2574,547,20,555,1831,38,33,1329,1813,216,109,2,90,243,"BOS","AL",0,0,0,7,0,0,9,2,"0",0,0,0,0,0,0,1,0,0,0,0,"0",0.312,0.41,1452,0.585,1,-3.86961678693419,-36.0800853875972
"396","randowi01","Willie Randolph",2202,8018,1239,2210,316,65,54,687,271,94,1243,675,37,38,99,64,219,"NYA","AL",0,0,0,3,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.276,0.369,1775,0.351,0,-15.9835410948658,21.2121988996553
"397","rayjo01","Johnny Ray",1353,5188,604,1502,294,36,53,594,80,49,353,329,39,12,48,56,126,"PIT","NL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.29,0.33,1119,0.391,0,-1.51010310137248,5.77516363725477
"398","reesepe01","Pee Wee Reese",2166,8058,1338,2170,330,80,126,885,232,NA,1210,890,NA,26,157,NA,176,"BRO","NL",0,1,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.269,0.36,1634,0.377,0,36.497380346197,24.2350837387373
"399","reisepe01","Pete Reiser",861,2662,473,786,155,41,58,368,87,NA,343,369,NA,20,28,NA,26,"BRO","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.295,0.376,532,0.45,0,-11.8561949258336,2.12284337507822
"400","renteed01","Edgar Renteria",2152,8142,1200,2327,436,29,140,923,294,108,718,1182,42,31,99,76,241,"SLN","NL",2,0,0,4,0,0,3,0,"0",0,0,0,0,0,0,1,0,0,0,0,"0",0.286,0.339,1722,0.398,0,36.7542549214202,-14.7547809730559
"401","riceji01","Jim Rice",2089,8225,1249,2452,373,79,382,1451,58,34,670,1423,77,64,5,94,315,"BOS","AL",0,0,1,6,1,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.298,0.352,1618,0.502,0,19.9528523056855,22.8497901087148
"402","ricesa01","Sam Rice",2404,9269,1514,2987,498,184,34,1078,351,NA,708,275,NA,56,213,NA,NA,"WS1","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.322,0.366,2271,0.427,0,-25.3784305906532,11.7799465600146
"403","richabo01","Bobby Richardson",1412,5386,643,1432,196,37,34,390,73,48,262,243,20,7,98,30,100,"NYA","AL",5,1,0,6,0,0,0,0,"0",0,0,0,0,0,0,1,0,0,0,0,"0",0.266,0.294,1165,0.335,0,38.836075467988,-13.130221191942
"404","ripkeca01","Cal Ripken",3001,11551,1647,3184,603,44,431,1695,36,39,1129,1305,107,66,10,127,350,"BAL","AL",2,1,2,8,2,0,8,0,"1",2,0,2,0,0,1,0,0,0,0,0,"1",0.276,0.34,2106,0.447,0,3.01625849783189,48.5937120299912
"405","rivermi01","Mickey Rivers",1468,5629,785,1660,247,71,61,499,267,90,266,471,20,22,75,35,44,"CAL","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.295,0.323,1281,0.397,0,-1.83113158874123,-0.617546440645503
"406","rizzuph01","Phil Rizzuto",1661,5816,877,1588,239,62,38,563,149,58,651,398,NA,49,193,NA,107,"NYA","AL",0,0,1,4,1,0,0,0,"0",1,0,0,1,0,0,0,0,0,0,0,"1",0.273,0.341,1249,0.355,0,-17.7924382762105,-42.6585818610002
"407","roberbr01","Brian Roberts",1418,5531,850,1527,367,39,97,542,285,73,609,844,26,13,48,49,82,"BAL","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.276,0.344,1024,0.409,1,45.3892199548123,-2.98662145754085
"408","roberda01","Dave Robertson",804,2830,366,812,117,44,47,364,94,NA,113,262,NA,15,76,NA,NA,"NY1","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.287,0.31,604,0.409,0,-8.7881282368812,1.66722991752638
"409","robinbr01","Brooks Robinson",2896,10654,1232,2848,482,68,268,1357,28,22,860,990,120,53,101,114,297,"BAL","AL",16,1,1,9,1,0,0,0,"0",0,0,1,1,0,1,1,0,0,0,0,"1",0.267,0.319,2030,0.401,0,13.1244379179068,-19.989686436482
"410","robinfr02","Frank Robinson",2808,10006,1829,2943,528,72,586,1812,204,77,1420,1532,218,198,17,102,270,"CIN","AL",1,0,2,4,2,0,0,0,"1",1,0,1,1,0,0,1,0,0,1,0,"1",0.294,0.388,1757,0.537,0,33.1262289211035,-27.3187305613817
"411","robinja02","Jackie Robinson",1382,4877,947,1518,273,54,137,734,197,NA,740,291,NA,72,104,NA,113,"BRO","NL",0,0,1,4,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"1",0.311,0.402,1054,0.474,0,-32.1717850266133,24.0897951588964
"412","rodrial01","Alex Rodriguez",2784,10566,2021,3115,548,31,696,2086,329,76,1338,2287,97,176,16,111,261,"NYA","AL",2,0,3,8,0,0,10,4,"0",3,0,0,1,0,0,0,0,0,0,0,"0",0.295,0.379,1840,0.55,1,0.145816954198834,-41.1963235489548
"413","rodriiv01","Ivan Rodriguez",2543,9592,1354,2844,572,51,311,1332,127,64,513,1474,67,58,31,76,337,"TEX","AL",13,0,1,7,0,0,7,0,"0",0,0,0,0,1,0,0,0,0,0,0,"1",0.296,0.333,1910,0.464,1,37.371591333688,-42.5995870639953
"414","rojasco01","Cookie Rojas",1822,6309,713,1660,254,25,54,593,74,68,396,489,30,20,87,59,181,"KCA","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.263,0.302,1327,0.337,0,-1.99004884891909,-16.1631846439192
"415","rolensc01","Scott Rolen",2038,7398,1211,2077,517,43,316,1287,118,49,899,1410,57,127,1,93,150,"PHI","NL",8,0,0,3,0,0,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.364,1201,0.49,0,20.3555314108996,-5.53661698707282
"416","rolfere01","Red Rolfe",1175,4827,942,1394,257,67,69,497,44,20,526,335,NA,10,42,NA,NA,"NYA","AL",0,0,0,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.289,0.357,1001,0.413,0,-14.6557972677963,15.4742507045862
"417","rolliji01","Jimmy Rollins",2275,9294,1421,2455,511,115,231,936,470,105,813,1264,52,38,42,53,136,"PHI","NL",4,0,1,0,0,0,1,0,"0",0,0,0,0,0,1,0,0,0,0,0,"0",0.264,0.323,1598,0.418,0,31.1566722821828,0.00352665350627996
"418","rosepe01","Pete Rose",3562,14053,2165,4256,746,135,160,1314,198,149,1566,1143,167,107,56,79,247,"CIN","NL",2,1,1,6,1,1,1,0,"1",0,0,0,0,0,1,1,0,0,0,0,"0",0.303,0.374,3215,0.409,0,-12.6182604435548,22.878646356827
"419","roushed01","Edd Roush",1967,7363,1099,2376,339,182,68,981,268,NA,484,260,NA,53,256,NA,NA,"CIN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.323,0.357,1787,0.446,0,-36.6944967717108,4.42478667843
"420","rudijo01","Joe Rudi",1547,5556,684,1468,287,39,179,810,25,15,369,870,59,35,65,51,129,"OAK","AL",3,0,0,3,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.264,0.308,963,0.427,0,1.28071080041895,4.85204135401686
"421","ruelmu01","Muddy Ruel",1468,4514,494,1242,187,29,4,534,61,NA,606,238,NA,29,143,NA,NA,"WS1","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.275,0.355,1022,0.332,0,-12.3115333554533,-12.481645941825
"422","russebi01","Bill Russell",2181,7318,796,1926,293,57,46,627,167,69,483,667,106,36,132,51,174,"LAN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.263,0.305,1530,0.338,0,-2.6140976362715,-17.4022635217678
"423","ruthba01","Babe Ruth",2503,8398,2174,2873,506,136,714,2217,123,NA,2062,1330,NA,43,113,NA,NA,"NYA","AL",0,0,1,6,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.342,0.469,1517,0.69,0,7.09913222772495,18.4868962329868
"424","salmoti01","Tim Salmon",1672,5934,986,1674,339,24,299,1016,48,42,970,1360,45,67,0,68,98,"ANA","AL",0,0,0,2,0,1,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.282,0.385,1012,0.498,0,15.6077907707625,-36.7360514794592
"425","samueju01","Juan Samuel",1720,6081,873,1578,287,102,161,703,396,143,440,1442,38,74,27,42,81,"PHI","NL",0,0,0,1,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.259,0.314,1028,0.42,0,7.53255350540195,23.5693993963516
"426","sandbry01","Ryne Sandberg",2164,8385,1318,2386,403,76,282,1061,344,107,761,1260,59,34,31,71,139,"CHN","NL",9,0,1,6,1,0,7,0,"0",1,0,0,0,0,0,0,0,0,0,0,"1",0.285,0.343,1625,0.452,0,25.5979443357501,13.9270376912228
"427","sandere02","Reggie Sanders",1777,6241,1037,1666,341,60,305,983,304,115,674,1614,49,71,14,43,121,"CIN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.267,0.342,960,0.487,0,19.9060673576397,-0.411979441520987
"428","sanguma01","Manny Sanguillen",1448,5062,566,1500,205,57,65,585,35,38,223,331,96,23,28,44,144,"PIT","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.296,0.325,1173,0.398,0,-2.50048154265154,-2.68542016505567
"429","santibe01","Benito Santiago",1978,6951,755,1830,323,41,217,920,91,69,430,1270,52,38,26,70,204,"SDN","NL",3,0,0,3,0,0,4,0,"1",0,0,0,0,1,0,0,0,0,0,0,"0",0.263,0.306,1249,0.415,1,36.5280855490774,-42.3610026388147
"430","santoro01","Ron Santo",2243,8143,1138,2254,365,67,342,1331,35,41,1108,1343,94,38,13,94,256,"CHN","NL",5,1,0,5,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.277,0.362,1480,0.464,0,34.203072863327,20.055735795074
"431","sauerha01","Hank Sauer",1399,4796,709,1278,200,19,288,876,11,NA,561,714,NA,34,9,NA,107,"CHN","NL",0,0,1,1,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.266,0.347,771,0.496,0,18.4065466439852,28.6280613325398
"432","saxst01","Steve Sax",1769,6940,913,1949,278,47,54,550,444,178,556,584,47,24,75,37,146,"LAN","NL",0,0,0,1,0,0,1,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.281,0.331,1570,0.358,0,-3.27709504073601,28.0479983390044
"433","schalra01","Ray Schalk",1762,5306,579,1345,199,49,11,594,177,NA,638,NA,NA,59,214,NA,NA,"CHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.253,0.328,1086,0.316,0,-13.7727344827883,-12.1248538485921
"434","schanwa01","Wally Schang",1842,5307,769,1506,264,90,59,710,121,NA,849,573,NA,107,160,NA,NA,"PHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.284,0.383,1093,0.401,0,-16.2713004232549,-12.2715502384652
"435","schmimi01","Mike Schmidt",2404,8352,1506,2234,408,59,548,1595,174,92,1507,1883,201,79,16,108,156,"PHI","NL",10,1,3,10,2,0,6,0,"0",0,0,0,0,0,0,1,0,0,0,0,"1",0.267,0.38,1219,0.527,0,33.8492302543012,-14.1553362003804
"436","schoere01","Red Schoendienst",2216,8479,1223,2449,427,78,84,773,89,NA,606,346,NA,21,97,NA,180,"SLN","NL",0,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.289,0.334,1860,0.387,0,-12.5824339493052,25.0595080096889
"437","schulfr01","Frank Schulte",1806,6533,906,1766,288,124,92,792,233,NA,545,757,NA,56,279,NA,NA,"CHN","NL",0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.27,0.319,1262,0.395,0,-33.2164562754718,9.00251921378325
"438","scottev01","Everett Scott",1654,5837,552,1455,208,58,20,551,69,NA,243,282,NA,18,275,NA,NA,"BOS","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.249,0.269,1169,0.315,0,-17.313277676482,-7.48672919219771
"439","scottge02","George Scott",2034,7433,957,1992,306,60,271,1051,69,57,699,1418,85,53,22,62,277,"BOS","AL",8,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.332,1355,0.435,0,17.3158114560049,-15.0023451651439
"440","seweljo01","Joe Sewell",1903,7132,1141,2226,436,68,49,1055,74,72,842,114,NA,80,275,NA,NA,"CLE","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.312,0.378,1673,0.413,0,-21.4536688244899,-5.1510785382474
"441","sheffga01","Gary Sheffield",2576,9217,1636,2689,467,27,509,1676,253,104,1475,1171,130,135,9,111,235,"FLO","NL",0,0,0,3,0,0,5,0,"0",1,0,0,0,0,0,0,0,0,0,0,"0",0.292,0.393,1686,0.514,1,45.9452276284718,8.90767071065666
"442","sierrru01","Ruben Sierra",2186,8044,1084,2152,428,59,306,1322,142,52,610,1239,102,7,1,120,193,"TEX","AL",0,0,0,1,1,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.315,1359,0.45,0,8.60679332634662,31.2488747382009
"443","sievero01","Roy Sievers",1887,6387,945,1703,292,42,318,1147,14,19,841,920,NA,51,15,NA,164,"WS1","AL",0,0,0,0,0,0,0,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.267,0.356,1051,0.475,0,5.35749339565734,9.62338491916068
"444","simmoal01","Al Simmons",2215,8759,1507,2927,539,149,307,1827,88,NA,615,737,NA,30,111,NA,NA,"PHA","AL",0,0,0,6,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.334,0.375,1932,0.535,0,-26.6170124642069,32.2479031673411
"445","simmote01","Ted Simmons",2456,8680,1074,2472,483,47,248,1389,21,33,855,694,188,39,11,100,287,"SLN","NL",0,0,0,3,0,0,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.285,0.348,1694,0.437,0,6.22856328407429,-14.9247575000188
"446","singlke01","Ken Singleton",2082,7189,985,2029,317,25,246,1065,21,36,1263,1246,125,17,29,60,248,"BAL","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,1,0,0,0,0,0,"0",0.282,0.387,1441,0.436,0,33.4667714392647,5.25388051949015
"447","sislege01","George Sisler",2055,8267,1284,2812,425,164,102,1175,375,NA,472,327,NA,48,226,NA,NA,"SLA","AL",0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.34,0.37,2121,0.468,0,-38.8138688507907,6.19343620495893
"448","slaugen01","Enos Slaughter",2380,7946,1247,2383,413,148,169,1304,71,NA,1018,538,NA,37,73,NA,139,"SLN","NL",0,0,0,2,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.3,0.379,1653,0.453,0,-11.0013334246778,33.6658125631641
"449","smithea02","Earl Smith",860,2264,225,686,115,19,46,355,18,NA,247,106,NA,11,47,NA,NA,"NY1","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.303,0.367,506,0.432,0,-12.7766119679084,-7.16774522561148
"450","smithlo01","Lonnie Smith",1613,5170,909,1488,273,58,98,533,370,140,623,849,19,92,21,46,69,"ATL","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.288,0.37,1059,0.42,0,3.04656202095363,22.4856099580927
"451","smithoz01","Ozzie Smith",2573,9396,1257,2460,402,69,28,793,580,148,1072,589,79,33,214,63,167,"SLN","NL",13,1,0,5,0,0,1,0,"0",0,0,0,0,1,1,0,0,1,0,0,"1",0.262,0.331,1961,0.328,0,-22.6977260296384,-30.7247637951233
"452","smithre06","Reggie Smith",1987,7033,1123,2020,363,57,314,1092,137,86,890,1030,115,33,8,86,150,"BOS","NL",1,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.287,0.366,1286,0.489,0,15.5363354839242,1.8500145103894
"453","snidedu01","Duke Snider",2143,7161,1259,2116,358,85,407,1333,99,NA,971,1237,NA,21,52,NA,166,"BRO","NL",0,0,0,3,1,0,0,0,"0",1,0,0,0,0,0,0,0,0,0,0,"1",0.295,0.379,1266,0.54,0,25.9571883879939,38.5500057770082
"454","snowjt01","J. T. Snow",1716,5641,798,1509,293,19,189,877,20,23,760,1142,61,64,24,64,135,"SFN","NL",6,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.356,1008,0.427,0,21.4636744702104,-13.3346626822836
"455","soriaal01","Alfonso Soriano",1975,7750,1152,2095,481,31,412,1159,289,84,496,1803,68,86,9,54,123,"CHN","AL",0,0,0,3,0,0,4,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.27,0.319,1171,0.5,0,0.38487916788268,37.9782492841113
"456","sosasa01","Sammy Sosa",2354,8813,1475,2408,379,45,609,1667,234,107,929,2306,154,59,17,78,202,"CHN","NL",0,0,1,6,0,0,6,1,"0",1,0,0,0,0,1,0,0,0,0,0,"0",0.273,0.343,1375,0.534,1,35.5429951549116,1.65555491628342
"457","speaktr01","Tris Speaker",2789,10195,1882,3514,792,222,117,1529,432,NA,1381,NA,NA,103,309,NA,NA,"CLE","AL",0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.345,0.417,2383,0.5,0,-23.9633720772095,15.2484016524559
"458","speiech01","Chris Speier",2260,7156,770,1759,302,50,112,720,42,54,847,988,106,35,73,44,183,"SFN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.246,0.324,1295,0.349,0,-4.54984958209682,-17.6738945993145
"459","spencji01","Jim Spencer",1553,4908,541,1227,179,27,146,599,11,19,407,582,86,17,35,42,124,"CAL","AL",2,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.25,0.305,875,0.387,0,-3.32812312284298,-10.4460063505176
"460","stanked01","Eddie Stanky",1259,4301,811,1154,185,35,29,364,48,NA,996,374,NA,35,103,NA,62,"BRO","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.402,905,0.348,0,-15.9708607483082,17.9723729764401
"461","stanlmi01","Mickey Stanley",1516,5022,641,1243,201,48,117,500,44,23,371,564,32,8,42,34,133,"DET","AL",4,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.248,0.296,877,0.377,0,-2.76674576617917,-11.9268823763283
"462","stargwi01","Willie Stargell",2360,7927,1194,2232,423,55,475,1540,17,16,937,1936,227,78,9,75,143,"PIT","NL",0,1,1,4,0,1,0,0,"0",1,0,0,1,1,1,1,0,0,0,0,"1",0.282,0.36,1279,0.529,0,27.9340027376581,-34.5491690872467
"463","staubru01","Rusty Staub",2951,9720,1189,2716,499,47,292,1466,47,33,1255,888,193,79,56,119,297,"NYN","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.279,0.361,1878,0.431,0,7.00586965838242,-16.7658021195278
"464","steinte01","Terry Steinbach",1546,5369,638,1453,273,21,162,745,23,22,418,938,31,48,15,46,177,"OAK","AL",0,0,0,0,0,0,0,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.271,0.325,997,0.42,0,2.71963677785677,43.1806388076015
"465","strawda01","Darryl Strawberry",1583,5418,898,1401,256,38,335,1000,221,99,816,1352,131,38,1,53,64,"NYN","NL",0,0,0,2,0,0,2,0,"1",0,0,0,0,0,0,0,0,0,0,0,"0",0.259,0.356,772,0.505,0,15.9392971732607,10.7073155969211
"466","streega01","Gabby Street",504,1501,98,312,44,11,2,105,17,NA,119,NA,NA,16,41,NA,NA,"WS1","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.208,0.267,255,0.256,0,-9.11347196366906,-0.930306041891457
"467","suhrgu01","Gus Suhr",1435,5176,714,1446,288,114,84,818,53,NA,718,433,NA,10,85,NA,NA,"PIT","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.279,0.363,960,0.428,0,-26.1979081266929,1.81064473999104
"468","sullibi03","Billy Sullivan",1147,3647,363,777,119,33,21,378,98,NA,170,NA,NA,32,132,NA,NA,"CHA","AL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.213,0.246,604,0.281,0,-16.0331017735269,-5.45838438951401
"469","sundbji01","Jim Sundberg",1962,6021,621,1493,243,36,95,624,20,37,699,963,31,22,118,38,159,"TEX","AL",6,0,0,2,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.248,0.321,1119,0.348,0,4.18242165594719,-20.974474880229
"470","sweenmi01","Mike Sweeney",1454,5188,759,1540,325,5,215,909,53,25,522,613,61,74,5,59,142,"KCA","AL",0,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.297,0.365,995,0.486,0,15.4720679014717,-35.1490257338049
"471","tebbebi01","Birdie Tebbetts",1162,3704,357,1000,169,22,38,469,29,23,389,261,NA,12,44,NA,NA,"DET","AL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.27,0.338,771,0.358,0,-10.5556928384609,-5.86093975632995
"472","teixema01","Mark Teixeira",1862,6936,1099,1862,408,18,409,1298,26,7,918,1441,91,111,0,64,158,"NYA","AL",5,0,0,1,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.268,0.36,1027,0.509,0,16.8115893651264,-6.18867641279758
"473","tejadmi01","Miguel Tejada",2171,8434,1230,2407,468,23,307,1302,85,38,553,1079,73,122,23,71,277,"OAK","AL",0,0,1,1,0,0,2,0,"0",0,0,1,0,0,0,0,0,0,0,0,"0",0.285,0.335,1609,0.456,1,49.8992363394643,1.76148475191198
"474","templga01","Garry Templeton",2079,7721,893,2096,329,106,70,728,242,129,375,1092,144,9,57,46,167,"SDN","NL",0,0,0,3,0,0,2,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.271,0.302,1591,0.369,0,-11.6755495289564,-23.8593264230308
"475","tenacge01","Gene Tenace",1555,4390,653,1060,179,20,201,674,36,42,984,998,58,91,21,39,77,"OAK","AL",0,0,0,0,0,0,0,0,"0",0,0,0,1,0,0,1,0,0,0,0,"0",0.241,0.386,660,0.429,0,30.4275626333302,-27.308193089169
"476","tennefr02","Fred Tenney",1994,7595,1278,2231,270,77,22,688,285,NA,874,484,NA,63,277,NA,NA,"BSN","NL",0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.294,0.36,1862,0.358,0,-18.2137694901119,24.46220856247
"477","terrybi01","Bill Terry",1721,6428,1120,2193,373,112,154,1078,56,NA,537,449,NA,9,137,NA,NA,"NY1","NL",0,0,0,1,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,"1",0.341,0.385,1554,0.506,0,-18.782268257118,9.38450167571673
"478","tettlmi01","Mickey Tettleton",1485,4698,711,1132,210,16,245,732,23,29,949,1307,72,30,21,47,86,"DET","AL",0,0,0,3,0,0,3,0,"0",0,0,0,0,0,0,0,0,0,0,0,"0",0.241,0.367,661,0.449,0,17.7332652937113,13.3398407513751
